frame	x	y
0	214.49917409976874	226.0393128510076
1	214.15531686358753	225.63168635875402
2	213.87575621779072	224.9275151243558
3	213.32517441172993	223.9703204446021
4	213.02287496750714	223.4017416168443
5	212.70990218410827	223.02934476751977
6	212.19341510652035	222.50393802453195
7	212.07068431427766	221.92945649112926
8	211.75929302847524	221.15317716369756
9	211.34908750584933	221.0010918733427
10	210.73925766209766	221.5804712767596
11	210.66405916654816	221.66405916654816
12	210.10613697005633	220.86391935962052
13	210.08595537757438	220.02488558352402
14	209.6503095274045	220.32553223614676
15	209.96674246731098	219.41117111995453
16	209.80787716955942	218.52109479305742
17	209.16508867849046	218.49286571542874
18	209.0073290880692	217.82782650486604
19	208.95210040983608	217.56057889344262
20	208.65901526454724	216.9073797773442
21	208.29249652616951	216.50822139879574
22	208.27882167535458	216.6086798399806
23	208.13653359064045	215.70220721264022
24	207.40534408873205	215.58860599949583
25	207.04690806489538	214.74053609217023
26	206.550223476829	214.42331216184428
27	206.2647190508171	214.00817103201254
28	206.4058533515158	212.78243994545264
29	205.09367219917013	213.4045643153527
30	204.78160193663825	213.42858646458268
31	204.0648487626031	213.70428505957835
32	204.08820062158398	213.1563605187011
33	203.8211222486308	212.7214012607213
34	203.39794403198172	212.13969160479726
35	203.22228922928477	212.47111325533712
36	202.68584174688894	210.73350551772717
37	202.4889056036104	210.8167230788517
38	201.9162595159641	209.97454834677876
39	202.19253093856094	209.86255612747783
40	201.64784330068764	209.44238382996457
41	201.89802052026116	208.57974919680797
42	200.7203699939012	208.27342955885342
43	200.85328384369524	207.9994844829364
44	200.25186181216384	207.58254033926355
45	199.79234629861983	206.98724383103303
46	199.73202419914708	206.46087473966082
47	200.02529474812434	206.42025723472668
48	199.8471658917796	205.6973983578989
49	200.1819628647215	205.1633952254642
50	199.88244064686316	204.5460488588141
51	199.8597378707749	204.6531386525638
52	200.05824912001816	204.06483479050755
53	199.74452554744525	203.7466110531804
54	199.77007571718033	203.35491095233016
55	199.9998886166184	202.8780351971486
56	200.49994530138935	202.03041242752434
57	200.39282400247447	201.56820290751625
58	200.61485974222896	201.18000649842955
59	200.37921913025076	200.67495503121364
60	200.2841404886562	200.30366492146598
61	199.82555844155843	199.83075324675326
62	199.61247379454926	199.1927672955975
63	200.4990372272144	198.21330765939237
64	200.77890679747722	197.57323055360897
65	200.78907242693774	196.79715836895
66	201.28952194644822	196.27558381220197
67	201.38792165397172	195.65462459194777
68	201.5231992929739	194.58815731330094
69	201.41189801699716	193.91898016997166
70	201.9097935032001	193.84748218814153
71	201.67385057471265	193.2070162835249
72	202.30114834778533	192.45383173189595
73	202.4314764737696	191.54775554353705
74	202.4191623148247	191.0156666311414
75	202.4995741056218	190.77704429301534
76	202.71499946848093	190.47868608483046
77	202.7175403438456	189.84621875329606
78	202.73175965665237	188.85534529847834
79	202.7119922630561	188.59381044487426
80	202.59903429247143	188.86184469846276
81	202.82797710763813	188.8947831829188
82	202.91363586419075	188.92627183825954
83	203.31537275064267	188.10056555269924
84	203.5812787723785	188.08204603580563
85	203.360753902032	187.25876116619222
86	203.2457503198684	187.0343630049351
87	203.49707838001208	187.09077171065888
88	203.8519544779812	186.79940623453734
89	204.52911844952487	186.51500611534482
90	204.6515225216461	186.12199630314234
91	205.12973290284708	185.7391644653165
92	205.24529645072715	185.75327977219567
93	205.57873329459616	185.19843114468333
94	205.7116352787619	184.66045123997762
95	206.05517658233313	184.40816855193853
96	206.1424888888889	184.14355555555557
97	206.43437446663253	183.85449735449737
98	206.97750670473224	183.5249589064798
99	207.01549354435653	182.92511453561016
100	206.90521410357866	182.78783082739824
101	206.95051286665466	182.55803491092317
102	207.3120061668915	182.2930237039892
103	207.7946340501085	181.89130005918327
104	208.00833672224482	181.6384709231395
105	208.62815405046481	181.1362328463922
106	209.00881455531697	181.08159114024184
107	209.12226209627522	180.76723177824528
108	209.69557889277843	180.47906132503564
109	210.0368892114175	180.19496855345912
110	210.0137022748437	179.42902753758148
111	210.4627949183303	179.0506770906045
112	210.19437685861044	178.45390646120572
113	210.3158783783784	178.091356981982
114	210.9336232254764	177.43944238393655
115	211.30834473324214	177.26073871409028
116	211.18274407100247	176.61763422086426
117	211.9953488372093	175.95047879616962
118	212.22061508215137	175.92107850021065
119	212.87129279743502	175.1740524447498
120	213.29935868071462	174.90185524507558
121	213.8171554791999	174.3827463492453
122	213.74600905408624	173.8136764355492
123	214.0335450796835	173.49414911400868
124	214.34075342465752	172.97979452054796
125	214.03447464407577	172.99482292034358
126	213.5500659551505	172.49370428108887
127	213.40705800139762	172.23584905660377
128	213.44039509536785	171.76759763851044
129	213.83551609322976	171.4087680355161
130	214.00900173110213	171.15429890363532
131	213.7905355832722	170.44717534849596
132	214.18684376976597	169.9416824794434
133	213.59713052310818	169.26549009649568
134	214.14872192099148	168.6052155951459
135	214.69855325517585	168.416936891993
136	214.7852311786229	167.99767158221533
137	214.64309993201903	167.78042148198506
138	214.75251109553844	166.76465779023593
139	214.8337811431363	166.13348803126527
140	214.74734631984137	165.62218593257901
141	214.76371149511647	165.11495116453796
142	214.83598502573702	164.25573233504915
143	214.52616762635955	163.99193857965452
144	214.96696856686202	163.57538625466168
145	215.3592319936331	162.73527656187824
146	215.76958026828214	162.69223279965382
147	216.03862755949086	162.12307692307692
148	216.5523380742863	161.98045635935742
149	216.8383308869784	162.12476410148878
150	217.0976305397104	161.8268977621764
151	217.4367129135539	161.68367129135538
152	217.10173003211438	161.1923754273283
153	217.31343441840738	160.7492312586152
