frame	x	y
0	49.716142131979694	147.1541116751269
1	49.691581273859754	147.33936106088004
2	50.081468394189244	148.1780526109148
3	50.59103187466234	148.97406807131281
4	51.06453392167678	149.38334252619967
5	51.30269353927293	150.00527406291204
6	51.11860822760477	151.0961168781238
7	50.823973176865046	151.8780385582565
8	51.24598612487611	152.22279484638256
9	51.91441620333598	152.43109610802225
10	52.484532374100716	152.38705035971222
11	52.45643074581431	152.45776255707761
12	52.6065233785822	153.25509049773757
13	52.981468282252315	153.79704205274413
14	53.2961945861122	154.29874460572773
15	53.0914671577655	155.29670554532433
16	53.116579265832996	155.53529649052038
17	53.65443313953489	155.51199127906978
18	54.10080160320641	156.3122244488978
19	54.32602118003026	156.41149773071103
20	54.24955401387513	156.4818632309217
21	54.19744435284419	156.95898598516075
22	54.62616051165669	157.06725809779246
23	54.73686431736653	157.58852078497574
24	54.75271629778672	158.47545271629778
25	54.585458304617504	158.84803583735356
26	54.57780119423955	158.77449947312962
27	55.8655724080615	159.7353002285477
28	56.866755117513264	160.2084912812737
29	57.091743119266056	161.26108562691132
30	57.572014051522245	161.71740827478533
31	58.11893004115226	162.47530864197532
32	58.580863039399624	162.41369606003752
33	59.20754716981132	162.7635960044395
34	59.873599118133384	162.726253904097
35	60.366158368546756	162.7800845122175
36	60.58715596330275	162.74269255387242
37	62.64391018371513	162.47380358357904
38	63.43885153552608	163.14973650735962
39	63.89771359807461	163.97937080969572
40	64.10450906026128	164.7094395280236
41	64.45327102803738	164.8348909657321
42	64.2903156996587	165.03796928327645
43	64.17441382147264	165.06910736322502
44	63.98924111431316	165.16695485110472
45	63.83889437314906	165.32122408687067
46	63.42784241681976	165.71116554398856
47	63.171449328005814	166.02288412640755
48	63.06707445686564	166.65133937987767
49	63.17541016811829	166.8983188170954
50	63.13306451612903	167.492110799439
51	63.01004124081047	167.624529316837
52	62.825486859519756	167.90981281905843
53	62.824849569035614	168.94844690193528
54	63.103088727129645	169.04072398190044
55	63.46820547635212	168.97578637700838
56	63.49036932320198	169.9752606467574
57	63.72970858595736	170.55407784079796
58	64.92039566650966	171.53297220913802
59	65.97370600414078	171.6944099378882
60	66.26372155287818	172.16446739338306
61	66.97910094637224	171.51478706624604
62	67.24214711729623	172.6544731610338
63	67.5488834678176	173.26327641208482
64	67.44044838860346	173.7526856609061
65	68.26089060987415	175.01863504356243
66	68.5436360070602	175.74249852912337
67	69.40538957234915	175.88420230423745
68	69.55359686609687	176.05074786324786
69	69.82153787299158	176.66335118592195
70	70.19610489780177	176.98322406478982
71	71.03871222595299	177.76199881493187
72	72.01849166062364	179.5161348803481
73	72.73493747631679	180.84141720348617
74	73.05775950668037	181.5667009249743
75	73.80783898305084	181.62309322033897
76	73.83841931942919	181.75740944017562
77	74.4179546898158	182.3305102688969
78	74.94310511089682	182.82140790742525
79	75.55735372576916	183.2215898986306
80	76.1839739912029	184.2795945687512
81	76.49934024505184	185.30688030160226
82	76.50704818009677	185.98085419734903
83	77.62820269500854	186.71303852723477
84	77.86047471620228	187.5283797729618
85	77.57980392156863	188.08607843137256
86	77.47855370436015	188.17103863878057
87	77.71975469243635	188.66065787028433
88	77.39784560143626	189.89299820466786
89	77.65835266821345	190.80587780355762
90	77.83086053412462	191.57339849886543
91	77.00350653490597	192.0833598979917
92	76.56875599616245	192.5297409657819
93	77.00134634803096	192.58179064288117
94	76.63821206519913	193.25777180305832
95	76.04874213836479	193.95927672955975
96	75.91077309079505	194.45036851183943
97	75.86330230279275	195.27927486526212
98	77.04950148679377	196.70561483295435
99	77.69638336347197	197.37902350813744
100	77.85660914428038	198.07863369507206
101	77.77972283005106	198.0255288110868
102	77.76917404129793	198.70022123893804
103	77.6085154483798	199.11303692539562
104	77.62918108419838	199.47462514417532
105	78.56987611388828	202.06194305585743
106	80.02974048115173	203.1255919681758
107	80.71243135297054	203.44999167914796
