frame	x	y
0	133.74763135228253	306.11197243755385
1	133.6882797731569	305.5459357277883
2	133.47925743512027	305.4529266906611
3	133.75098241985523	305.2266804550155
4	133.96491546991456	305.0245409925468
5	134.0280569514238	304.9790619765494
6	134.03492786636295	304.4705770690964
7	134.0908210689388	304.46281951975214
8	134.33391472868217	304.37848837209305
9	134.09960252513443	305.0991349076455
10	134.72223515715947	304.21676367869617
11	134.5578147966683	303.9710926016659
12	134.675815305134	304.2650952534711
13	134.68100030497104	304.0914913083257
14	134.99458874458875	304.49242424242425
15	134.94970582653255	304.4146896944392
16	134.97187797902765	304.0247855100095
17	134.4738365620129	303.250501002004
18	133.797323668804	302.1678282687483
19	133.61484306248167	301.6450572015254
20	133.75464190981432	301.5021220159151
21	133.52577540106952	301.03187165775404
22	133.84768378650554	301.21500503524675
23	133.56767476450173	301.17278135845316
24	133.80879494655005	300.7813411078717
25	134.04988505747127	300.3319540229885
26	134.92741935483872	300.9859932088285
27	134.91413276231265	300.87366167023555
28	135.20433017591338	300.8209291835814
29	134.787648456057	300.458432304038
30	134.82277671145235	300.5188739603327
31	134.8399564507349	300.2566684812194
32	134.44547379565907	299.99047114875594
33	134.71220450797142	300.13853765805385
34	135.0422310756972	300.26666666666665
35	135.2982796892342	300.2064372918979
36	135.36571825121445	299.8972935461485
37	135.4792256846081	300.1081208687441
38	135.2131451052997	299.56537838463316
39	135.38769150869905	299.4861075045443
40	135.72045513317818	299.71657615722785
41	135.5916080271045	299.4636434714621
42	135.8214571657326	299.5497731518548
43	136.20722660923667	299.66331658291455
44	136.18707636692272	299.9441934026209
45	136.55288169868555	299.75449949443885
46	136.50034164673727	300.13255893406216
47	136.6107477461552	300.4491780095457
48	136.86871903750884	300.4244515215853
49	136.58804368653	300.2531136232995
50	136.8366571699905	299.7958214624881
51	137.49802371541503	299.7972896668549
52	137.8715557439593	300.06019499788044
53	138.11518072289158	300.19036144578314
54	137.99839154411765	300.0647977941176
55	137.94692798942964	300.0169566174851
56	137.96245458215583	300.26402906742027
57	138.48189484126985	300.0806051587302
58	137.89753278506333	300.39675483440766
59	139.0069188191882	299.9188191881919
60	138.92155172413794	299.5737068965517
61	139.07812142038946	299.09209621993125
62	139.422718404509	298.83893344894864
63	139.17812892799427	298.7602801221045
64	139.05240765809322	298.6882614581319
65	138.95373414748707	298.3536871770784
66	138.78404178674353	297.89643371757927
67	139.207602846728	298.62523867384135
68	139.45546970313134	298.7531516876779
69	139.69163866376755	298.7754496936153
70	139.20611335172998	297.8185098705158
71	139.37977707006368	298.69785031847135
72	139.84831247629882	299.2083807356845
73	140.4100790513834	298.7616600790514
74	140.4010096575944	298.5478489903424
75	140.30715450943836	298.40549988347703
76	140.4521309450278	298.9054972205065
77	140.10436071126165	298.1632091447926
