frame	x	y
0	1005.7330034423408	386.1540447504303
1	1004.5429599640127	387.0605038236617
2	1003.866028708134	388.25951241740717
3	1003.4380707094357	388.54764692109575
4	1003.3207630878438	389.09538598047914
5	1002.6904249069904	389.8817309575093
6	1002.4187718217293	391.0445676730335
7	1002.563927943761	392.58743409490336
8	1002.1938176895306	394.0394855595668
9	1001.9826849561503	395.505509332134
10	1001.6955688112484	396.7720494247976
11	1001.7079061289587	398.69514695830486
12	1001.5569406296217	400.10902176209595
13	1000.8083370092634	401.51499779444197
14	1000.6117647058824	402.68651960784314
15	999.8665471311475	404.1032274590164
16	999.341451879877	405.2087964057697
17	998.8726600415993	406.4104460365149
18	998.5984814649397	406.885663242519
19	998.1559882747068	407.6178810720268
20	997.2237155863863	408.33557337957944
21	996.0929043255913	409.65949286170894
22	995.1166417432173	410.4217047639393
23	994.2283535217587	411.1022880215343
24	993.6972727272728	412.41886363636365
25	992.7712789175033	412.77695329550414
26	991.9202183497796	413.43522989712363
27	990.4675753820735	413.8711276332094
28	990.1023157894737	414.6698947368421
29	988.4489014311631	415.5615803265471
30	987.4612856849456	416.03635243376465
31	986.2242755144897	416.740025199496
32	985.2274247491639	417.1946070234114
33	984.313315926893	417.522594898574
34	983.4630416312659	418.35110450297367
35	982.5470141150923	419.757437567861
36	981.7385077385078	420.5361515361515
37	980.7918616480163	421.70376398779246
38	979.499692937564	422.22927328556807
39	978.4249031995109	423.083757896882
40	976.8243151460267	424.20715417704326
41	974.8787878787879	425.57509400575094
42	974.0127556630746	426.50692764460086
43	972.8903675538656	427.18441064638785
44	972.5673420738975	427.68474374255067
45	971.8524685382381	428.5893514036786
46	971.1065861262665	429.42556508183947
47	970.2361268403171	429.81728954322386
48	969.4466820099732	430.62639048715
49	968.2542646794757	430.9640869096786
50	966.9434987323433	431.71984788120244
51	965.8311213694941	432.33083285247164
52	964.2299145299145	433.175641025641
53	962.7055118110236	434.4116985376828
54	960.984693877551	435.582560296846
55	959.8266343825666	436.57651331719126
56	958.6352070321536	437.7110802683322
57	957.8656025907934	438.5702058755494
58	957.0948485518461	439.18195887685164
59	956.6372990353698	439.33204715969987
60	955.5076071922545	439.5522623987354
61	954.7672429481347	440.077525022748
62	954.4711087975013	440.2823182370293
63	954.2896586345381	440.8328313253012
64	954.0509205506718	441.1071487808924
65	953.6852329379406	442.04349320955816
66	952.7288988261598	443.03260667039314
67	951.5916377816291	443.93565857885613
68	950.489705882353	445.29289215686276
69	948.4361858190709	446.60048899755503
70	947.1937237459847	447.92488262910797
71	945.7263576779026	448.6165730337079
72	944.5144270403957	448.7891591096455
73	943.3693171188027	449.1406922357343
74	942.3355091383812	449.6294293174189
75	941.112606876478	450.557394942696
76	939.934951984055	451.13190795433957
77	938.8983083803228	451.94866809255296
78	937.8042719244198	452.93818032450196
79	936.9550462758924	454.2904363155575
80	936.1236708275543	454.99375866851597
81	935.1793580868471	456.03083700440527
82	934.72	457.01772972972975
83	933.7349192863212	457.62446898895496
84	932.741641337386	458.30395136778117
85	931.2014237855947	458.8892378559464
86	929.972890913034	459.64454565170246
87	929.0113308153743	460.4316818484781
88	927.5306589066722	460.7505716067346
89	926.5270697282494	461.5003159890457
90	925.2864171122994	462.05433155080215
91	923.8571734934592	462.4702980913575
92	922.7593549720901	462.88050444490386
93	921.4347735337091	463.72364850761846
94	919.6811533639783	464.08315921437526
95	918.3119402985075	464.26780383795307
96	916.9441910966341	465.02193268186755
97	915.971467086048	465.64502359020446
98	915.0222020842773	466.06592659719075
99	914.1489361702128	466.88636895019874
100	913.1776442823428	466.98412357863117
101	911.8964484381686	467.05648267008985
102	910.6869990224828	467.622091886608
103	909.6591103507271	467.7983319076133
104	907.813709099594	468.13016479579653
105	905.5829042224511	469.5584449021627
106	904.433962264151	470.1514465408805
107	903.0345562130177	470.9526627218935
108	901.5001060895396	470.9543814979843
109	900.2349384582163	471.62751025696394
110	899.3414427755447	472.02813623862914
111	898.6446208112875	472.73434744268076
112	897.7173452577077	473.17415862555896
113	896.3297701763763	473.4986638161411
114	894.5890045369629	473.8070456365092
115	893.4025157232704	475.03668763102723
116	891.9793589120933	475.891209324915
117	890.4636610002464	476.0440995319044
118	889.1693600517129	476.0107735401853
119	887.9045300592718	475.9616850127011
120	886.7508982035928	475.78383233532935
121	885.9339207048458	475.905086103324
122	884.5337366216845	476.1330851558865
123	882.9296714579056	475.8701232032854
124	880.5156389633602	475.4781054512958
125	879.0871419865936	475.6254316473695
126	878.1039554760486	475.02882130789106
127	876.5175583747013	474.65637065637065
128	875.128897715988	474.08043694141014
129	873.7346010748244	473.41380735841256
130	872.8368765331153	472.24304987735076
131	872.426433915212	470.9891936824605
132	871.2716930626813	469.8956056212358
133	871.0088714668867	468.49432638745617
134	870.7505798018132	467.31541218637994
135	869.6389969736273	466.0410722006053
136	869.2298532851371	464.641292791835
137	869.4137259147002	463.6787183373024
138	869.4080589077521	462.4158314583759
139	869.1416142169567	461.0394298407997
