frame	x	y
68	552.8097399917458	259.401155592241
71	553.72040302267	259.43534844668346
72	549.358095924991	260.0093761269383
73	549.594387755102	259.88921282798833
78	555.8049877350777	259.3793949304988
81	556.42397336293	259.0455049944506
83	557.4932935916543	258.96870342771984
99	556.98659635245	258.87255548231155
100	557.4871389891697	258.7366877256318
101	558.1026106696935	258.45811577752556
102	558.880714437593	258.1173718902828
103	560.0157142857142	257.41244897959183
104	560.718085106383	256.87608353033886
105	560.7950323523273	256.29680651221037
106	561.1848975188781	255.7309600862999
107	561.6589250165893	255.1616898916169
108	562.1840546697039	254.80523917995444
109	562.6766600044415	254.1623362202976
110	563.261158159762	253.91256580453194
111	564.5336620926244	253.95904802744425
112	565.1615217391304	253.10934782608695
113	565.6109043135538	253.14911320341582
114	566.4918318449139	252.93225876715312
115	566.7746631899174	253.03346371142982
116	567.3495969452694	253.11264319049639
117	567.5518102372035	252.57324178110696
118	567.9980404964076	252.09122577835836
119	568.7611710323574	251.5049526744442
120	569.1972043010753	251.50774193548386
121	569.6450431034483	251.22262931034481
122	569.9882024882024	251.2035607035607
123	570.7182708688246	250.83432708688247
124	571.1439493228484	250.50218435998252
125	571.7848422022576	250.24579589956232
126	572.5901349259013	250.08095554080955
127	573.1545157780196	249.9094668117519
128	573.4333333333333	249.39315673289184
129	574.3436504324078	248.95402822030042
130	574.8555202180827	248.62857791912768
131	575.4808474213568	248.0306013267708
132	575.8657989228008	247.47666068222622
133	576.436014824504	246.92129932417703
134	576.5729871263364	246.15644774165395
135	576.7661680598328	245.71315442146943
136	577.1639124609201	245.0616346583296
137	577.5020513927877	244.75944720362773
138	577.9774940489071	244.05258602034192
139	578.5742466941253	243.77151528289616
140	579.1431012387868	243.30029901751388
141	579.371914893617	242.84
142	579.9691330998248	242.23839754816112
143	580.6294623655914	242.20387096774195
144	581.2640830156713	241.58831003811943
145	581.6460940871817	241.06840742339233
146	582.2373972906951	240.7188540972685
147	583.1314450099579	240.3095817658774
148	583.8662192393735	239.80067114093958
149	584.5412926391382	239.1826750448833
150	584.9013392857142	238.54419642857144
151	585.3536828135368	237.85290864852908
152	585.8818161584687	237.46917427108835
153	586.6409745293466	237.12403100775194
154	586.7699406723797	236.94638540980003
155	587.1881210478772	236.65289069557363
156	587.5838808585195	235.89684625492774
157	588.0426448416972	235.4986000430756
158	588.641932700604	234.8185936151855
159	588.9610076670317	234.28521358159912
160	589.83623539784	234.00242450958783
161	590.6207871276364	233.83539899978257
162	591.1242538138404	233.60667698430245
163	591.8268656716418	233.1076923076923
164	592.3365044247788	232.77853982300886
165	592.8617886178862	232.56413730803973
166	593.5917186108637	232.6039626001781
167	594.5944215820759	232.78692272519433
168	595.1872727272728	232.86795454545455
169	595.5964391691394	232.5615156356996
170	596.0671510347864	232.56076618229855
171	596.7748184019371	232.3248954435395
172	597.383125556545	232.1792074799644
173	597.9428571428572	231.8431842966194
174	598.2894396551724	231.82349137931035
175	598.7929380993897	231.7371403661726
176	599.0640256959315	231.64989293361884
177	599.8832387603667	231.558926233086
178	600.8501824425842	231.41253487872933
179	601.2267313630349	231.55690339655933
180	601.8487942646101	230.96067781881382
181	602.7141676992978	230.92565055762083
182	603.4283272804956	231.01281777397992
183	603.8595682246909	230.86795221127647
184	604.4521040389088	231.07083950095156
185	605.035594639866	230.9108040201005
186	605.7344110854503	231.31135838757086
187	606.7337620578778	231.14983922829583
188	607.608245243129	231.22727272727272
189	607.672558741108	231.4533304591507
190	608.2202849245162	231.60131830746332
191	608.8926278503432	231.91830861191056
192	609.7525889239082	232.08036920306168
193	610.5233480176212	232.30660792951542
194	611.0118759621729	232.2863426435012
195	611.3149711239449	232.3758329631275
196	611.8461206896552	232.71142241379312
197	612.1740485199199	232.76007122190074
198	612.8429436840925	232.9838456360781
199	613.63916611222	232.9882457307607
200	614.0266963292547	232.96685205784206
201	614.6615558060879	233.0827508455468
202	615.5900811937678	232.81720430107526
203	616.5140983606558	232.73092896174865
204	617.320348304308	232.32791017415215
205	617.8863124718595	231.9331382260243
206	618.6914612676056	231.41725352112675
207	619.1934338952973	230.97493345164153
208	619.6812080536913	230.38769574944072
209	620.3561118628778	229.55638249887235
210	620.929473926028	229.1056742476453
211	621.3187973376176	228.30364929997705
212	621.7497145467001	227.57912765471568
213	622.1517750774362	226.89015963783655
214	622.4065227377124	226.11874138723013
215	622.504948317572	224.969870244117
216	622.7677053824362	223.95271300937023
217	622.8098043341048	223.2095518619819
218	622.9363829787234	222.36829787234043
219	623.076007517227	221.9340154520777
220	623.498572369866	221.44256534153305
221	623.0692129141169	220.85545473728635
222	623.0626593033135	220.5341971112999
223	622.914546640574	219.99826049141117
224	622.8131437989288	219.11804697156984
225	623.6312025033527	218.31157800625837
226	623.6946376486426	217.43280233340812
227	624.1889338731444	216.85335132703554
228	624.1555452220414	215.86003255056963
229	624.3109506618532	215.22310469314078
230	624.4625232774674	214.393156424581
231	624.3412794940404	213.50474337144246
232	624.6418868856508	212.5845887873549
233	624.7833617955599	211.88509392534763
234	624.6971864568432	210.85979971387695
235	624.9821179749188	210.03065490013935
236	625.0703905540418	209.297229791099
237	625.3781094527363	208.6216644052465
238	625.6549107142857	208.07924107142858
239	625.4698180204173	207.02996005326233
240	625.3851502916106	206.06662180349932
241	625.2807817589577	205.58675352877307
242	625.1088957055215	204.98641542506573
243	624.8199242255405	204.25206151103188
244	624.7098456857204	203.74940230384698
245	624.7327817531306	203.266771019678
246	624.1954455007739	202.75193455671015
247	624.0244607516122	202.0524794307316
248	623.3509467195069	201.48084544253632
249	622.9674367436744	200.95423542354234
250	622.4712918660288	200.54414963027403
251	622.2602709304908	199.9518099045081
252	621.6360801781738	199.58463251670378
253	621.0593485051317	198.64435519857207
254	620.6620922384702	197.9318335208099
255	620.0044296788483	197.37962347729788
256	619.4958429561201	197.03579676674366
257	618.9880487244311	196.6113537117904
258	618.4499545040946	195.98271155595995
259	618.1113626075147	195.16342236306022
260	617.7839002267574	194.41746031746032
261	617.594778660613	193.7761634506243
262	617.2355939716313	193.2256205673759
263	616.7039018952063	192.91794871794872
264	616.2297834732656	192.04043305346886
265	615.9822497420021	191.24272445820432
266	615.6739910313902	191.05829596412556
267	615.3139689578715	190.27716186252772
268	614.9129353233831	189.58955223880596
269	614.4424201529465	188.81713900134952
270	614.1610455311973	188.29532040472176
271	613.6936936936937	187.49977477477478
272	613.5295550143901	186.7172902368829
273	613.0673166202414	186.22400185701022
274	612.2571170356981	185.4694984184365
275	612.1415525114155	185.09292237442924
276	611.7778029959146	184.46640944167044
277	611.4593850390087	183.67829279486003
278	611.4653784219001	182.65447435012652
279	611.2570722945667	182.0101032779524
280	611.060975609756	180.93580303727566
281	610.7804548525107	180.43120918712003
282	610.6403449058316	179.7973678239165
283	610.3337031284668	179.05990681162635
284	610.4177885676451	178.45663209004636
285	610.4589704932156	177.5382295929356
286	610.0965703971119	177.2818140794224
287	610.0111906893464	176.822739480752
288	609.9323692992214	175.45050055617352
289	610.0037585673226	175.22661950033165
290	609.7978293253884	174.38965737390933
291	609.6363060016906	173.45054945054946
292	609.4523655217109	172.56815726938865
293	608.9841846548408	171.8469758495405
294	608.7882882882883	171.2966537966538
295	608.4881255301102	170.99703138252755
296	608.3466666666667	170.54333333333332
297	608.4130998702983	169.9245568525724
298	607.9613161405069	168.9802134281903
299	607.889696451475	168.20307823856348
300	607.578443877551	167.19770408163265
301	607.2444149524441	166.4872815748728
302	607.0414426523298	165.89359318996415
303	606.8077268643307	165.2185534591195
304	607.0613441587731	164.54623364907533
305	606.3019415309083	164.0124972104441
306	606.2252210330387	163.4232201023732
307	606.2341699286208	162.62099930923324
308	605.9157559198543	161.5651183970856
309	605.7870265366296	160.89634837831707
310	605.5881257275902	160.1804423748545
311	605.5854465270121	159.6928335170893
312	605.273311897106	158.8272240085745
313	604.8598627407572	158.4564976754483
314	604.9669347631814	158.05116175156388
315	605.3078422876949	157.2857452339688
316	605.153605015674	156.5105239587998
317	604.9153762268267	156.01919302071974
318	605.1597422794935	155.1881804043546
319	604.9674706793538	154.37818101349856
320	605.1965501588743	153.6917839310032
321	605.1934298681651	153.12772854981628
322	605.2643652561247	152.31870824053453
323	605.3469703670942	151.70433436532508
324	605.6468085106383	150.9663829787234
325	605.4694533762058	150.0550911039657
326	605.5715218811234	149.15044633137384
327	605.142349544748	148.2356206973129
328	604.9845770015877	147.71694261737355
329	604.6537530266344	146.87871450583316
330	604.6750440917108	146.00440917107585
331	604.7150549697105	145.0518285842495
332	604.4713062098501	144.5676659528908
333	604.4528901122168	143.74253652339615
334	604.4081075404326	143.00273051879856
335	604.3166137566137	142.3337566137566
336	603.8061289636092	141.6529048733773
337	603.1640873436506	140.86474454102185
338	602.4597186700768	140.36977834612105
339	602.2030544203054	140.12196171219617
340	601.8495726495727	139.42863247863247
341	601.5738321895063	138.74208545494798
342	601.0181660899653	138.06509515570934
343	600.5998778252902	137.222968845449
344	599.7726274165202	136.82732864674867
345	599.2344028520499	136.22816399286987
346	599.0789300591975	135.57158517868888
347	598.4160288158487	135.17717244484467
348	598.424838012959	134.63930885529157
349	597.9837398373984	134.08023106546855
350	597.2772755938616	133.68908976245532
351	596.4864641454847	133.3717710270717
352	596.0822537528275	133.10857495373227
353	595.4548714883443	132.72265391512252
354	594.9373544973545	132.16126984126984
355	594.1459975114061	131.82289506428867
356	593.6221003795866	131.31083930830874
357	593.1428571428571	130.46217212226315
358	592.8047952471886	130.00190961171228
359	592.4253826530612	129.79421768707482
360	592.1226694915255	129.3457627118644
361	591.5735634603242	128.4775836665965
362	591.2651013874066	127.89092849519744
363	591.0582524271845	127.29644012944983
364	590.8803309993634	126.67960959049438
365	590.231323317555	126.50277834945462
366	589.6762833267012	125.79228014325507
367	589.36593625498	124.97689243027888
368	588.7981183849471	124.17718541748334
369	588.371597633136	123.94418145956608
370	588.0906940063091	123.14944794952682
371	587.7841263650546	122.57585803432137
372	587.0675468809798	122.05319556065825
373	586.7333723425005	121.21045445679735
374	586.4270407169297	120.41184492499514
375	585.9146317640165	120.20355538191053
376	585.5509464357632	119.79722110350383
377	585.0072187687989	119.42570683777822
378	585.1841779975279	118.77132262051916
379	584.8462319723745	118.27097298395287
380	584.4680092301238	117.75015733165513
381	584.061379455811	117.11136890951276
382	583.6151295336788	116.54487046632124
383	583.4220183486239	115.74728940783987
384	583.0656282450675	115.38026998961578
385	582.7967079948696	114.93565626336041
386	582.8953680727874	114.21464019851116
387	582.8321435855598	113.83785437487252
388	582.6286427976686	113.39134054954205
389	582.3776003362051	112.84366463542761
390	582.2833156216791	112.1028692879915
391	582.2243030432007	111.06405618216642
392	582.2809408661244	110.50714442734667
393	582.257324005247	109.63554875382597
394	582.4555906221822	108.86068530207395
395	582.5256328440757	107.64433099340566
396	582.65063618719	107.20746172094026
397	582.7596584845251	106.5965848452508
398	582.7658515472841	105.8764336723653
399	582.536442516269	105.47375271149674
400	582.6637149028078	104.83498920086393
401	582.5784595012138	104.09534319134849
402	582.5140737508183	103.61989962906394
403	582.4358235424518	102.96785635114165
404	582.489705882353	102.20378151260505
405	582.2361049355269	101.65295686971987
406	582.1573718672387	100.99503273876722
407	582.1817573595005	100.45026761819804
408	582.0767473732298	99.80790315212425
409	581.8738738738739	98.9481981981982
410	581.6862919351255	98.38524772272828
411	581.3467268623025	97.86320541760722
412	581.0784488522398	97.20771116558949
413	580.6567474048443	96.84682814302191
414	580.7224795940878	96.5307743216413
415	580.4427805096111	96.21122038444345
416	580.204669430504	95.39057385991708
417	580.4195278969958	94.93605150214593
418	580.3728922091782	94.62646744930629
419	580.4434349989184	94.1202682240969
420	580.5798283261803	93.82296137339056
421	580.7086546700942	93.1780205655527
422	580.931717597471	92.51654373024236
423	581.0391572675037	91.97190891679081
424	581.2356795603466	91.28091312618896
425	581.601878914405	90.75323590814196
426	581.4257836827901	90.01494706248702
427	581.0378435517971	89.49154334038055
428	580.5361445783133	88.3657487091222
429	580.5145299145299	88.18739316239316
430	580.3761600329965	87.67271602392246
431	580.6758635672387	86.72322398435803
432	580.7811484290357	86.15427952329361
433	581.1142604074403	85.46988485385296
434	581.3528119507909	84.93343585237258
435	581.4529498836963	84.37703531401988
436	581.7359721618095	83.58960417572858
437	582.0229809586343	83.0264828189976
