frame	x	y
0	240.25082402122356	221.76388777232896
1	239.5675740210124	221.52785737026426
2	239.57523777173913	221.4973675271739
3	239.1427623392783	221.84487764413106
4	238.81174089068827	222.15721997300943
5	237.94843342036555	222.9426403394256
6	237.67418104966538	223.51056710109194
7	237.4720930232558	224.174677002584
8	236.89453877122352	224.3904253457028
9	236.29514498203392	225.2374028578591
10	235.8616431850562	226.0909450688618
11	235.80248047772164	226.58444342367173
12	235.19141864329958	227.15123130382233
13	234.5159512761021	227.54567865429235
14	233.46436588103253	228.359778338945
15	232.80857039971193	228.5335253871084
16	232.45285671995265	229.2218028419183
17	231.57942446043165	229.313309352518
18	231.65970729000486	230.1691059166262
19	231.59815904632563	230.27674664252302
20	231.63711997511857	230.55905450587045
21	231.00790934671838	230.96235455167692
22	230.63626912223378	231.49710381702064
23	230.71157317161214	232.46256587971988
24	229.81007942644268	232.7142756730161
25	229.71253561253562	233.0903846153846
26	229.67477504956534	234.3006710385847
27	229.76989079563182	235.33291731669266
28	229.09840702694655	236.839065058806
29	229.26773986865288	237.26509690853757
30	228.89803205840343	238.11529915886368
31	228.47401908801697	238.8624683905702
32	227.99643723468768	239.41532747119467
33	227.01901963816297	240.1073140559765
34	226.8010556547388	241.09407746642862
35	226.84734649799444	241.86107682813946
36	226.8975685887958	241.9898965007393
37	226.61021320495186	242.4197902338377
38	226.56597000638163	243.42756860242503
39	226.2569396650608	244.23851036170376
40	225.93408228554424	244.30064727326837
41	225.75566123188406	245.3605827294686
42	225.78268047426084	246.22647456100856
43	225.22235389971112	246.51344344863344
44	225.10377906976743	246.8565406976744
45	225.22265210135032	246.94378698224853
46	224.7738791423002	247.47961013645224
47	224.3403822396628	248.04418283554975
48	223.54167298075467	248.14335505379603
49	223.21428571428572	248.72151804354309
50	223.19255675474506	249.09467807964273
51	222.88359540014082	249.43823828522255
52	222.73044034204426	250.02637257252456
53	221.94649461658585	250.55198487712664
54	221.40804421246546	251.25015351550508
55	221.65337324057595	251.9722536806342
56	221.9393529926079	252.57761704157062
57	221.70076935668686	253.09379603863152
58	221.65007589678038	254.2736278661021
59	221.49604930467763	255.19326801517067
60	221.8990860624524	255.8968012185834
61	222.2070898348735	256.0764278139676
62	222.0979945640197	256.67038859913316
63	221.8581647398844	257.3103323699422
64	221.988068833652	257.5424091778203
65	222.14031196865528	258.1442300584017
66	222.7110418886794	257.87195671776374
67	222.31258057177524	258.9850610449685
68	222.99379460130314	259.84649394973627
69	223.59466449896541	260.14092521430683
70	223.98956262425446	260.6870917353025
71	224.59479529033985	260.80218089376507
72	224.91791504206853	261.0677884944251
73	224.59407715473972	261.56202495339164
74	225.5483300589391	262.1727570399476
75	225.89557509368694	262.40645719227444
76	225.88506565416864	263.1022781205505
77	226.33073248407644	263.90238853503183
78	226.36872676579927	264.83596654275095
79	226.18856767411302	265.3563567674113
80	227.05394859614896	265.5589108490966
81	227.3480148393717	266.77259452206175
82	228.06288693385468	267.22710980775497
83	228.16967920534114	267.78171307604623
84	228.7078765259311	268.2878469792396
85	229.1229886769964	269.47593861740165
86	229.2053190720532	270.22548240225484
87	229.40537240537242	270.45497557997555
88	229.28130525638966	270.84447837968173
89	229.48438480853736	271.49081920903956
90	229.4998837299434	272.5746066196419
91	229.1547975421459	273.36883567039547
92	229.47305525955244	274.3226518495966
93	229.5281617821313	275.2946520262264
94	229.75687367109026	275.90402522179045
95	230.1109513194794	276.2974041849428
96	229.5873015873016	277.20909360628985
97	229.57345417336646	277.3846659845052
98	230.41665453486678	277.8526714223322
99	230.65032928942807	278.46745233968807
100	230.73587124274272	278.92276034394064
101	231.17128212974296	278.9099602203182
102	229.94711935701946	279.6834672876136
103	229.56371377352855	279.8390349566776
104	227.6441097440249	279.83382831282705
105	227.65758431633162	280.1224455889683
106	226.92394235955922	280.4120366802805
107	226.10773168711887	281.20989234359706
108	225.54792129482703	281.96620120596634
109	224.5000381941792	282.09640210831867
110	224.22988590902355	282.20595643799084
111	223.9496726354816	283.0582945491836
112	224.03147754854368	283.41702063106794
113	224.07798130272857	284.7165007220491
114	224.1486806996739	285.58293803735546
115	224.41316002056254	286.57391495924213
116	224.06010040302624	286.4579650710599
117	224.10853640304978	288.0455972492151
118	224.16326365910743	289.0992655959971
119	224.50355005983246	290.231112883925
120	224.32721539456662	291.08392626131956
121	224.2571166971866	291.6769602130847
122	224.22620974995502	292.40924626731424
123	224.32863849765258	293.0746826638845
124	224.80690135935868	293.9051063088184
125	224.36960715538407	294.2232549982462
126	224.20570318707513	295.0215414496336
127	224.11737126509854	296.1462174189447
128	224.53230347766532	297.1800471805799
129	224.432712537988	297.367490064677
130	224.1689731089794	298.11251769146094
131	223.17222893385684	299.45952884324976
132	222.54164419446798	300.96817936666923
133	221.70428548413082	301.47986144675366
134	220.81861653887378	302.5472833704345
135	220.64598356531948	303.14548046285427
136	219.8957372805953	303.52584324193157
137	219.089874411303	303.867896389325
138	218.08956707970017	304.20498699709344
139	217.97826256330347	304.5052590572653
140	217.67980929317392	304.9418798244286
141	217.50942040555645	305.3357815743254
142	217.69521163588823	305.37359045595684
143	218.61985172981878	305.8989291598023
144	217.92300063114237	305.9981967360923
145	218.1303131486328	306.18337695153866
146	218.43708255410098	306.4968385430582
147	219.1708584686775	307.14199535962877
