frame	x	y
0	348.25696936240683	235.0447143251449
1	348.0865118850193	235.04228855721394
2	348.00654129190514	235.10166257835922
3	348.42074709742553	235.01867743563858
4	348.9641535615171	234.8013413506013
5	349.21275088547816	234.5780401416765
6	349.0424377004688	234.22699235134468
7	348.5287481015405	234.18116728140595
8	348.22328986501947	233.7565774422329
9	347.8528967254408	233.21209068010074
10	347.94763513513516	232.8677606177606
11	347.5582428430405	233.12240868706812
12	347.836772003134	232.35518412118046
13	347.2606778726922	232.40644805731606
14	347.8322692977365	232.5272780034823
15	347.3818231441048	232.8471615720524
16	347.0963888134673	232.23649199022535
17	347.17245033112584	231.561059602649
18	347.6562644475266	231.25543226999537
19	347.4405286343612	231.34964062137723
20	347.6338238962335	231.09553504614618
21	347.0570281124498	230.9231593038822
22	346.8589613034623	230.85947046843177
23	347.5238095238095	230.85334346504558
24	347.50867195242813	230.33671952428148
25	347.47099825740605	230.00248941996514
26	347.0861211573237	229.87093128390597
27	347.07272242940866	229.34896110815131
28	347.04562737642584	229.19467680608366
29	347.1884992264054	228.76250644662196
30	347.43520843797086	228.4681064791562
31	347.1233848492526	228.4932860400304
32	347.65604938271605	228.00666666666666
33	347.862183282027	227.36135448733128
34	348.00091869545247	227.0960036747818
35	347.96944621260343	226.40971780182474
36	348.517867271696	226.58612214029117
37	348.6178537511871	226.8286799620133
38	348.64200239329875	226.39449541284404
39	348.4128966223132	225.97093142272263
40	347.9070357067399	226.14409465455313
41	347.8375919473481	226.00445218737903
42	348.0041511000415	225.4667911996679
43	347.8472558959665	225.50011020498127
44	347.67521759047185	225.13811268896015
45	347.5975845410628	224.73333333333332
46	347.4065878803118	224.09404073422178
47	346.99278672757873	223.9742726616975
48	346.77798420808176	223.58778448676264
49	346.51843491346875	223.2856784549787
50	346.5599593495935	222.41209349593495
51	346.6515531062124	221.84619238476955
52	346.68499486125387	221.76978417266187
53	346.5755001370238	221.48232392436284
54	346.74732120608024	221.25791178669326
55	346.6537442812425	221.03443294004333
56	346.5052754982415	220.79038686987104
57	347.0035294117647	220.72635294117646
58	347.49642939414883	220.90094448283804
59	348.1579728583545	220.46734520780322
60	347.8845043310876	220.20789220404234
61	348.0499316005472	220.156406748746
62	348.4884640738299	219.83212480773457
63	348.1183446883674	219.57481705778451
64	348.1404915912031	219.53272962483828
65	347.9230769230769	219.29727810650888
66	348.011410536538	219.25370235494051
67	347.81464019851114	218.98833746898262
68	347.9919492559161	218.72969016833375
69	348.1637622344235	218.5037001671043
70	348.1938701045974	218.38165896375577
71	348.1014097316962	218.41018644838562
72	348.6696471725471	217.77863702271628
73	348.8178618565772	217.7641882974043
74	348.9212426164953	217.7626339969372
75	348.9729110231298	217.81787872473433
76	349.0467696323689	217.1427017620187
77	348.61283282409426	216.96027935399388
78	349.0623755806238	216.95952222959522
79	349.11506417473544	216.79644224273812
80	348.8011233617641	216.94320782192636
81	348.9136690647482	216.3865271419228
82	348.9623512266213	216.20500364342968
83	349.1304957904584	215.93755846585594
84	349.30981432360744	215.77294429708223
85	349.60421426758063	215.4021325209444
86	349.52714870395636	215.2338335607094
87	349.51671025864573	214.95088637024122
88	349.57142857142856	214.54857142857142
89	349.5419323197646	215.02574791564493
90	349.80757449178503	214.40824282929546
91	350.17290192113245	214.232052578362
92	350.14744801512285	213.95864839319472
93	350.1392682926829	213.96780487804878
94	350.24216027874564	213.93952215032354
95	350.4444969296174	213.41025035427492
96	350.81434911242604	213.56829388560158
97	350.86558744174636	213.23105224429727
98	350.9297520661157	213.26640738940205
99	350.9280378486056	213.09487051792829
100	350.93154929577463	212.44338028169014
101	350.7314285714286	212.36680272108845
102	351.4986758474576	212.47351694915255
103	351.193967902601	212.47039291643608
104	351.3016508254127	212.347923961981
105	351.272860995342	212.31184113753372
106	351.3667441860465	212.20418604651164
107	351.4520245398773	212.31484662576688
108	352.1018909899889	212.3185761957731
109	352.2154154600134	212.06549342838048
110	352.20083959346	211.4613345117101
111	351.948631781085	210.42294767162747
112	352.18703750956877	210.398060729778
113	351.5399100618325	210.42158516020237
114	351.5168954593453	211.6422914466737
115	351.75168873277494	211.24723047824912
116	351.13013901212656	211.46347234545993
117	350.9027996225228	211.18496382510224
118	350.5872689938398	210.22235259606924
121	350.0361809045226	209.57252931323282
122	350.3837563451777	209.47884940778343
123	350.3287893541058	209.39922103213243
124	350.3183418068048	209.0653109112241
125	350.424091233072	209.23164647184603
126	350.3129797627355	209.45184926727146
127	350.08987161198286	208.95898716119828
128	350.56852053798616	207.4318429661941
129	350.3552368245497	209.3942628418946
130	350.1785443517816	209.07771038665655
131	350.2405458089669	208.15906432748537
132	350.3066666666667	207.3022222222222
133	350.21904372701266	207.41928892521454
134	350.1117988394584	206.57949709864604
135	350.1211059190031	206.57165109034267
137	350.04361589869853	205.7168483995779
138	349.9758950726693	205.7851825593761
139	349.6521739130435	206.04110054347825
140	349.9387283236994	205.7013487475915
141	350.5719830628087	206.01552575864503
142	350.56916267060126	205.33345628919218
143	350.74610481586404	204.92457507082153
144	350.4728604728605	204.52780552780553
145	350.7721112696148	204.56526390870187
146	350.3246951219512	204.12881097560975
147	350.87641296156744	203.98718914845517
148	350.68602993585176	203.71988595866
149	350.36932883389574	203.64041994750656
150	351.0450171821306	203.459793814433
151	351.43852080123264	203.77411402157165
152	352.1638418079096	203.33575464083938
153	352.07994652406416	203.31791443850267
154	352.0673417721519	203.5726582278481
155	352.170331058883	203.32625726560525
156	351.3746195982958	202.45191722458915
157	352.08459595959596	202.84419191919193
158	352.32691820714103	202.96429475816663
159	352.4151234567901	202.86754115226339
160	351.41680085882984	202.29066022544282
161	351.43490381934765	202.0872595483691
162	352.2561551852773	202.34593384730167
163	352.0783650091122	202.3025253840146
164	351.5638837023206	201.57828754334489
165	350.8681996634885	201.39764441951766
166	350.6460292580982	200.99477533960294
167	350.6495773111535	200.81401690755385
168	350.70085731781995	200.94090630740968
169	350.3197014925373	200.41880597014926
170	350.21618714708256	200.88491529981178
171	350.4260020554985	200.9563206577595
172	350.50141402714934	200.27799773755657
173	350.466	199.96857142857144
174	350.54617494666263	199.80067052727827
175	350.21079213184476	199.70122275385432
176	350.2137040157259	199.7447346251053
177	350.6710981122042	199.87423557564478
178	350.0149717514124	199.79774011299435
179	350.6379847155392	199.79054627795074
