frame	x	y
0	596.5996088975801	238.16352969934002
1	596.2894424673784	238.87164887307236
2	596.2677046710196	239.46936212958312
3	596.0589887640449	240.0566905005107
4	596.1351861845656	240.5134916351862
5	596.065127294257	242.01272942569568
8	595.7574992106094	245.32365014209032
9	595.3464755077658	246.01971326164875
10	595.3908901458767	247.09615957130097
11	594.8638120725543	247.43146000594706
12	594.3838683571621	248.38386835716213
13	593.9296195652174	248.98641304347825
14	593.5099118942732	249.5558920704846
15	592.6340246783933	249.81386190601208
16	591.9281587540819	249.98718914845517
17	590.9624850657109	250.331660692951
18	590.7274791824375	250.50340651021952
19	589.9490574506284	250.6012118491921
20	589.7369292642536	250.7411876035013
21	588.749881347888	250.99430469862364
22	588.4365505959337	251.1652255199813
23	587.401143154066	252.12574694725902
24	587.4749012972363	252.36153412295545
25	586.4168959823885	253.14199229499175
26	585.1258512666848	253.52002179242714
27	584.3374519494783	255.02388797364085
28	583.7063885267276	255.75645371577576
29	582.9087060068802	255.5932786451442
30	582.306622004638	256.0445761401701
31	581.5823039356507	256.2990519965527
32	581.0075821398484	256.4400449311991
33	580.5106323447118	257.1429770565193
34	579.8463476070528	257.57153652392947
35	579.128323385784	258.84454693434617
36	578.550284629981	259.32122526429924
37	578.1717226435536	260.3133802816901
38	577.473368146214	261.02819843342036
39	576.9574857142857	261.7776
40	576.5961754780652	262.3993250843645
41	575.9677283273571	263.1472263235604
42	575.7434098639455	263.499574829932
43	575.7958749734212	264.27854560918564
44	575.6929547844375	265.1322818086225
45	575.6792293034089	265.52403133601524
46	575.9379862700229	266.81098398169337
47	575.857109172365	267.391888705494
48	576.2917811641269	268.3972020984262
49	576.2048066875653	269.08437826541274
50	576.1834365325077	269.5915892672859
51	575.6768802228412	270.52813370473535
52	575.112865497076	272.109649122807
53	575.665735827981	273.54370287629155
54	574.8732718894009	274.099366359447
55	574.92	274.40202898550723
56	574.969364811692	274.80241708825184
57	574.4411343454598	275.527356058436
58	573.8254649499285	276.10872675250357
59	572.9981569246972	276.87862032648763
60	572.7503302509907	277.7207397622193
61	572.2719018404908	278.1430674846626
62	571.7699430199431	278.86087369420704
63	571.7856402280975	280.0800933125972
64	571.8351620311304	280.40520540954327
65	570.9604298974108	281.23595505617976
66	570.368345323741	281.4357314148681
67	569.9230951815808	281.9639211962972
68	568.5888450148075	281.9967917077986
69	567.9638223552894	282.4678143712575
70	567.0655864197531	282.400462962963
71	566.5666582342525	283.03668100177083
72	565.9845916795069	283.2411402157165
73	565.5029732408325	283.1974727452924
74	565.0654627539503	283.4918485076499
